Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
تصفيات كأس العالم-أفريقيا,جيبوتي,إثيوبيا,1,1,19:00,06/09/2024
تصفيات كأس العالم-أفريقيا,موريتانيا,السنغال,0,1,19:00,06/09/2024
تصفيات كأس العالم-أفريقيا,ناميبيا,تونس,0,0,19:00,06/09/2024
تصفيات كأس العالم-أفريقيا,الكونغو الديمقراطية,توجـــو,1,0,19:00,06/09/2024
مباريات ودية - منتخبات,إيطاليا,البوسنة والهرسك,1,0,21:45,06/09/2024
مباريات ودية - منتخبات,فرنسا,كندا,0,0,22:15,06/09/2024
كرة السلة,الاتحاد السكندري,الأهلي,79,83,20:00,06/09/2024
تصفيات كأس العالم-أفريقيا,الصومال,بوتسوانا,1,3,16:00,06/10/2024
تصفيات كأس العالم-أفريقيا,غينيا الاستوائية,مالاوي,1,0,16:00,06/10/2024
تصفيات كأس العالم-أفريقيا,غينيا بيساو,مصر,1,1,19:00,06/10/2024
تصفيات كأس العالم-أفريقيا,بنين,نيجيريا,2,1,19:00,06/10/2024
تصفيات كأس العالم-أفريقيا,أوغندا,الجزائر,1,2,19:00,06/10/2024
تصفيات كأس العالم-أفريقيا,غينيا,موزمبيق,0,1,22:00,06/10/2024
تصفيات كأس العالم-أفريقيا,غانـــا,أفريقيا الوسطى,4,3,22:00,06/10/2024
تصفيات كأس العالم-أفريقيا,بوركينا فاسو,سيراليون,2,2,22:00,06/10/2024
مباريات ودية - منتخبات,بولندا,تركيا,2,1,21:45,06/10/2024
مباريات ودية - منتخبات,هولندا,أيسلندا,4,0,21:45,06/10/2024
تصفيات كأس العالم-أفريقيا,موريشيوس,إيسواتيني,2,1,16:00,06/11/2024
تصفيات كأس العالم-أفريقيا,جنوب السودان,السودان,0,3,16:00,06/11/2024
تصفيات كأس العالم-أفريقيا,كينيا,كوت ديفوار,0,0,16:00,06/11/2024
تصفيات كأس العالم-أفريقيا,مدغشقر,مالي,0,0,16:00,06/11/2024
تصفيات كأس العالم-أفريقيا,كاب فيردي,ليبيا,1,0,19:00,06/11/2024
تصفيات كأس العالم-أفريقيا,زامبيا,تنزانيا,0,1,19:00,06/11/2024
تصفيات كأس العالم-أفريقيا,ليسوتو,رواندا,0,1,19:00,06/11/2024
تصفيات كأس العالم-أفريقيا,تشاد,جزر القمر,0,2,19:00,06/11/2024
تصفيات كأس العالم-أفريقيا,جنوب أفريقيا,زيمبابوي,3,1,19:00,06/11/2024
تصفيات كأس العالم-أفريقيا,أنجـــــولا,الكاميرون,1,1,22:00,06/11/2024
تصفيات كأس العالم-أفريقيا,الجابون,جامبيا,3,2,22:00,06/11/2024
تصفيات كأس العالم-أفريقيا,الكونغو برازافيل,المغرب,0,6,22:00,06/11/2024
تصفيات كأس العالم-أفريقيا,سيشيل,بوروندي,1,3,22:00,06/11/2024
مباريات ودية - منتخبات,مصر,كوت ديفوار - أوليمبي,2,1,19:00,06/11/2024
مباريات ودية - منتخبات,البرتغال,أيرلندا,3,0,21:45,06/11/2024
كرة السلة,الأهلي,الاتحاد السكندري,78,80,20:00,06/11/2024
الدورة المؤهلة للدوري الممتاز,سبورتنج,الترسانة,1,0,17:00,06/12/2024
الدورة المؤهلة للدوري الممتاز,منتخب السويس,حرس الحدود,1,0,17:00,06/12/2024
كرة السلة,الأهلي,الاتحاد السكندري,70,76,21:00,06/13/2024
الدورة المؤهلة للدوري الممتاز,حرس الحدود,الترسانة,2,1,17:30,06/20/2024
الدورة المؤهلة للدوري الممتاز,منتخب السويس,سبورتنج,2,2,17:30,06/20/2024
كوبا أمريكا,الأرجنتين,كندا,2,0,03:00,06/21/2024
كوبا أمريكا,بيرو,تشيلي,0,0,03:00,06/22/2024
كوبا أمريكا,إكوادور,فنزويلا,1,2,01:00,06/23/2024
كوبا أمريكا,المكسيك,جامايكا,1,0,04:00,06/23/2024
كوبا أمريكا,أمريكا,بوليفيا,2,0,01:00,06/24/2024
كوبا أمريكا,أوروجواي,بنما,3,1,04:00,06/24/2024
كوبا أمريكا,كولومبيا,باراجواي,2,1,01:00,06/25/2024
كوبا أمريكا,البرازيل,كوستاريكا,0,0,04:00,06/25/2024
كوبا أمريكا,بيرو,كندا,0,1,01:00,06/26/2024
كوبا أمريكا,تشيلي,الأرجنتين,0,1,04:00,06/26/2024
الدورة المؤهلة للدوري الممتاز,سبورتنج,حرس الحدود,1,2,17:30,06/26/2024
الدورة المؤهلة للدوري الممتاز,الترسانة,منتخب السويس,0,1,17:30,06/26/2024
كوبا أمريكا,إكوادور,جامايكا,3,1,01:00,06/27/2024
كوبا أمريكا,فنزويلا,المكسيك,1,0,04:00,06/27/2024
كوبا أمريكا,بنما,أمريكا,2,1,01:00,06/28/2024
كوبا أمريكا,أوروجواي,بوليفيا,5,0,04:00,06/28/2024
كوبا أمريكا,كولومبيا,كوستاريكا,3,0,01:00,06/29/2024
كوبا أمريكا,باراجواي,البرازيل,1,4,04:00,06/29/2024
كوبا أمريكا,الأرجنتين,بيرو,2,0,03:00,06/30/2024
كوبا أمريكا,كندا,تشيلي,0,0,03:00,06/30/2024
كوبا أمريكا,جامايكا,فنزويلا,0,3,03:00,07/01/2024
كوبا أمريكا,المكسيك,إكوادور,0,0,03:00,07/01/2024
كوبا أمريكا,بوليفيا,بنما,1,3,04:00,07/02/2024
كوبا أمريكا,أمريكا,أوروجواي,0,1,04:00,07/02/2024
كرة السلة.. الملحق المؤهل للأولمبياد,البرازيل,الجبل الاسود,81,72,15:30,07/02/2024
كرة السلة.. الملحق المؤهل للأولمبياد,مصر,الدومينيكان,77,90,17:30,07/02/2024
كرة السلة.. الملحق المؤهل للأولمبياد,فنلندا,جزر البهاما,85,96,18:30,07/02/2024
كرة السلة.. الملحق المؤهل للأولمبياد,جورجيا,لاتفيا,55,83,19:00,07/02/2024
كرة السلة.. الملحق المؤهل للأولمبياد,سلوفينيا,كرواتيا,92,108,21:00,07/02/2024
كرة السلة.. الملحق المؤهل للأولمبياد,لبنان,إسبانيا,59,104,22:30,07/02/2024
كوبا أمريكا,كوستاريكا,باراجواي,2,1,04:00,07/03/2024
كوبا أمريكا,البرازيل,كولومبيا,1,1,04:00,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,إيطاليا,البحرين,114,53,00:30,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,المكسيك,ليتوانيا,84,96,03:30,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,الجبل الاسود,الكاميرون,70,66,15:30,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,كرواتيا,نيوزيلندا,86,90,17:30,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,جزر البهاما,بولندا,90,81,18:30,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,لاتفيا,الفلبين,80,89,19:00,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,الدومينيكان,اليونان,82,109,21:00,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,إسبانيا,أنجولا,89,81,21:30,07/03/2024
كرة السلة.. الملحق المؤهل للأولمبياد,ليتوانيا,كوت ديفوار,97,93,00:30,07/04/2024
كرة السلة.. الملحق المؤهل للأولمبياد,البحرين,بورتوريكو,56,99,03:30,07/04/2024
كرة السلة.. الملحق المؤهل للأولمبياد,الفلبين,جورجيا,94,96,15:30,07/04/2024
كرة السلة.. الملحق المؤهل للأولمبياد,نيوزيلندا,سلوفينيا,78,104,17:30,07/04/2024
كرة السلة.. الملحق المؤهل للأولمبياد,أنجولا,لبنان,70,74,18:30,07/04/2024
كرة السلة.. الملحق المؤهل للأولمبياد,الكاميرون,البرازيل,77,74,19:00,07/04/2024
كرة السلة.. الملحق المؤهل للأولمبياد,اليونان,مصر,93,71,21:00,07/04/2024
كرة السلة.. الملحق المؤهل للأولمبياد,بولندا,فنلندا,88,89,21:30,07/04/2024
كوبا أمريكا,الأرجنتين,إكوادور,1,1,04:00,07/05/2024
كرة السلة.. الملحق المؤهل للأولمبياد,كوت ديفوار,المكسيك,81,92,00:30,07/05/2024
كرة السلة.. الملحق المؤهل للأولمبياد,بورتوريكو,إيطاليا,80,69,03:30,07/05/2024
كوبا أمريكا,فنزويلا,كندا,1,1,04:00,07/06/2024
كرة السلة.. الملحق المؤهل للأولمبياد,البرازيل,الفلبين,71,60,15:30,07/06/2024
كرة السلة.. الملحق المؤهل للأولمبياد,اليونان,سلوفينيا,96,68,17:30,07/06/2024
كرة السلة.. الملحق المؤهل للأولمبياد,جزر البهاما,لبنان,89,72,18:30,07/06/2024
كرة السلة.. الملحق المؤهل للأولمبياد,الكاميرون,لاتفيا,59,72,19:00,07/06/2024
كرة السلة.. الملحق المؤهل للأولمبياد,الدومينيكان,كرواتيا,77,80,21:00,07/06/2024
كرة السلة.. الملحق المؤهل للأولمبياد,فنلندا,إسبانيا,74,81,21:30,07/06/2024
كرة السلة.. الملحق المؤهل للأولمبياد,إيطاليا,ليتوانيا,64,88,23:00,07/06/2024
كوبا أمريكا,كولومبيا,بنما,5,0,01:00,07/07/2024
كوبا أمريكا,أوروجواي,البرازيل,0,0,04:00,07/07/2024
كرة السلة.. الملحق المؤهل للأولمبياد,بورتوريكو,المكسيك,98,78,02:00,07/07/2024
كرة السلة.. الملحق المؤهل للأولمبياد,لاتفيا,البرازيل,69,94,19:00,07/07/2024
كرة السلة.. الملحق المؤهل للأولمبياد,كرواتيا,اليونان,69,80,21:00,07/07/2024
كرة السلة.. الملحق المؤهل للأولمبياد,إسبانيا,جزر البهاما,86,78,21:30,07/07/2024
كرة السلة.. الملحق المؤهل للأولمبياد,ليتوانيا,بورتوريكو,68,79,01:00,07/08/2024
كوبا أمريكا,الأرجنتين,كندا,2,0,03:00,07/10/2024
كوبا أمريكا,أوروجواي,كولومبيا,0,1,03:00,07/11/2024
كوبا أمريكا,كندا,أوروجواي,2,2,03:00,07/14/2024
مباريات ودية - منتخبات,مصر,أوكرانيا,1,1,19:00,07/14/2024
كوبا أمريكا,الأرجنتين,كولومبيا,1,0,04:20,07/15/2024
مباريات ودية - منتخبات,مصر,العراق,2,1,18:00,07/17/2024
مباريات ودية - منتخبات,مصر,السويد,26,32,20:30,07/18/2024
مباريات ودية - منتخبات,الدنمارك,الأرجنتين,34,20,22:10,07/18/2024
مباريات ودية -أندية,هامبورج,نانت,4,2,16:00,07/20/2024
مباريات ودية -أندية,ك.ب. رينجرز,توتنهام هوتسبر,0,2,17:00,07/20/2024
مباريات ودية -أندية,جلاسكو رينجرز,مانشستر يونايتد,0,2,18:00,07/20/2024
مباريات ودية -أندية,رابيد فيينا,ميلان,1,1,18:30,07/20/2024
مباريات ودية -أندية,آ. فرانكفورت,خواريز,2,1,04:30,07/26/2024
مباريات ودية -أندية,ماميلودي صنداونز,الهلال,2,1,17:30,07/26/2024
مباريات ودية -أندية,اشبيلية,الاتحاد,1,0,23:00,07/26/2024
مباريات ودية -أندية,مانشستر سيتي,ميلان,2,3,01:00,07/28/2024
مباريات ودية -أندية,أرسنال,مانشستر يونايتد,2,1,03:00,07/28/2024
مباريات ودية -أندية,برشلونة,مانشستر سيتي,2,2,03:30,07/31/2024
مباريات ودية -أندية,ليفربول,أرسنال,2,1,02:30,08/01/2024
مباريات ودية -أندية,ريال مدريد,ميلان,0,1,03:30,08/01/2024
مباريات ودية -أندية,مانشستر يونايتد,ريال بيتيس,3,2,05:00,08/01/2024
مباريات ودية -أندية,بايرن ميونيخ,توتنهام هوتسبر,2,1,14:00,08/03/2024
مباريات ودية -أندية,هوفنهايم,إيبسويتش تاون,0,1,14:40,08/03/2024
مباريات ودية -أندية,ستاد لافالوا,نانت,1,2,18:30,08/03/2024
مباريات ودية -أندية,مانشستر سيتي,تشيلسي,4,2,00:30,08/04/2024
مباريات ودية -أندية,برشلونة,ريال مدريد,2,1,02:00,08/04/2024
مباريات ودية -أندية,مانشستر يونايتد,ليفربول,0,3,02:45,08/04/2024
مباريات ودية -أندية,تشيلسي,ريال مدريد,1,2,02:00,08/07/2024
مباريات ودية -أندية,برشلونة,ميلان,2,2,02:30,08/07/2024
مباريات ودية -أندية,نانت,لوريان,1,1,18:00,08/07/2024
مباريات ودية -أندية,أرسنال,باير ليفركوزن,4,1,20:00,08/07/2024
مباريات ودية -أندية,إنتر ميلان,الاتحاد,0,2,21:30,08/07/2024
الدرع الخيرية,مانشستر يونايتد,مانشستر سيتي,1,1,17:00,08/10/2024
مباريات ودية -أندية,إيبسويتش تاون,نيس,1,0,14:30,08/10/2024
مباريات ودية -أندية,لايبزيج,باريس سان جيرمان,1,1,19:00,08/10/2024
مباريات ودية -أندية,توتنهام هوتسبر,بايرن ميونيخ,2,3,19:30,08/10/2024
مباريات ودية -أندية,فالنسيا,آ. فرانكفورت,2,2,22:00,08/10/2024
مباريات ودية -أندية,ليفربول,اشبيلية,4,1,14:30,08/11/2024
مباريات ودية -أندية,يوفنتوس,اتلتيكو مدريد,0,2,16:00,08/11/2024
مباريات ودية -أندية,أرسنال,ليون,2,0,16:00,08/11/2024
مباريات ودية -أندية,تشيلسي,إنتر ميلان,1,1,17:00,08/11/2024
مباريات ودية -أندية,كريستال بالاس,نانت,1,1,17:00,08/11/2024
مباريات ودية -أندية,ليفربول,لاس بالماس,0,0,19:00,08/11/2024
تصفيات كأس العالم-آسيا,أستراليا,البـــحرين,0,1,13:10,09/05/2024
تصفيات كأس العالم-آسيا,اليــــابان,الصين,7,0,13:35,09/05/2024
تصفيات كأس العالم-آسيا,كوريا الجنوبية,فلسطين,0,0,14:00,09/05/2024
تصفيات كأس العالم-آسيا,أوزبكستان,كوريا الشمالية,1,0,17:00,09/05/2024
تصفيات كأس العالم-آسيا,إيران,قيرجيزستان,1,0,19:00,09/05/2024
تصفيات كأس العالم-آسيا,قطر,الإمارات,1,3,19:00,09/05/2024
تصفيات كأس العالم-آسيا,العراق,عمان,1,0,19:00,09/05/2024
تصفيات كأس العالم-آسيا,الأردن,الكويت,1,1,21:00,09/05/2024
تصفيات كأس العالم-آسيا,السعودية,اندونيسيا,1,1,21:00,09/05/2024
تصفيات كأس العالم - أمريكا الجنوبية,بوليفيا,فنزويلا,4,0,23:00,09/05/2024
تصفيات كأس العالم - أمريكا الجنوبية,الأرجنتين,تشيلي,3,0,03:00,09/06/2024
تصفيات كأس العالم - أمريكا الجنوبية,أوروجواي,باراجواي,0,0,02:30,09/07/2024
تصفيات كأس العالم - أمريكا الجنوبية,البرازيل,إكوادور,1,0,04:00,09/07/2024
تصفيات كأس العالم - أمريكا الجنوبية,بيرو,كولومبيا,1,1,04:30,09/07/2024
تصفيات كأس العالم-آسيا,اندونيسيا,أستراليا,0,0,15:00,09/10/2024
تصفيات كأس العالم-آسيا,كوريا الشمالية,قطر,2,2,15:00,09/10/2024
تصفيات كأس العالم-آسيا,الصين,السعودية,1,2,15:00,09/10/2024
تصفيات كأس العالم-آسيا,فلسطين,الأردن,1,3,17:00,09/10/2024
تصفيات كأس العالم-آسيا,قيرجيزستان,أوزبكستان,2,3,17:00,09/10/2024
تصفيات كأس العالم-آسيا,عمان,كوريا الجنوبية,1,3,17:00,09/10/2024
تصفيات كأس العالم-آسيا,الإمارات,إيران,0,1,19:00,09/10/2024
تصفيات كأس العالم-آسيا,البـــحرين,اليــــابان,0,5,19:00,09/10/2024
تصفيات كأس العالم-آسيا,الكويت,العراق,0,0,21:00,09/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,كولومبيا,الأرجنتين,2,1,23:30,09/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,تشيلي,بوليفيا,1,2,23:59,09/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,إكوادور,بيرو,1,0,23:59,09/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,فنزويلا,أوروجواي,0,0,01:00,09/11/2024
تصفيات كأس العالم - أمريكا الجنوبية,باراجواي,البرازيل,1,0,03:30,09/11/2024
تصفيات كأس العالم-آسيا,أستراليا,الصين,3,1,12:10,10/10/2024
تصفيات كأس العالم-آسيا,الأردن,كوريا الجنوبية,0,2,17:00,10/10/2024
تصفيات كأس العالم-آسيا,أوزبكستان,إيران,0,0,17:00,10/10/2024
تصفيات كأس العالم-آسيا,البـــحرين,اندونيسيا,2,2,19:00,10/10/2024
تصفيات كأس العالم-آسيا,قطر,قيرجيزستان,3,1,19:00,10/10/2024
تصفيات كأس العالم-آسيا,الإمارات,كوريا الشمالية,1,1,19:00,10/10/2024
تصفيات كأس العالم-آسيا,عمان,الكويت,4,0,19:00,10/10/2024
تصفيات كأس العالم-آسيا,العراق,فلسطين,1,0,21:00,10/10/2024
تصفيات كأس العالم-آسيا,السعودية,اليــــابان,0,2,21:00,10/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,بوليفيا,كولومبيا,1,0,23:00,10/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,إكوادور,باراجواي,0,0,23:59,10/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,فنزويلا,الأرجنتين,1,1,23:59,10/10/2024
تصفيات كأس العالم - أمريكا الجنوبية,تشيلي,البرازيل,1,2,03:00,10/11/2024
تصفيات كأس العالم - أمريكا الجنوبية,بيرو,أوروجواي,1,0,04:30,10/12/2024
تصفيات كأس العالم-آسيا,اليــــابان,أستراليا,1,1,13:35,10/15/2024
تصفيات كأس العالم-آسيا,كوريا الجنوبية,العراق,3,2,14:00,10/15/2024
تصفيات كأس العالم-آسيا,الصين,اندونيسيا,2,1,15:00,10/15/2024
تصفيات كأس العالم-آسيا,قيرجيزستان,كوريا الشمالية,1,0,17:00,10/15/2024
تصفيات كأس العالم-آسيا,أوزبكستان,الإمارات,1,0,17:00,10/15/2024
تصفيات كأس العالم-آسيا,إيران,قطر,4,1,19:00,10/15/2024
تصفيات كأس العالم-آسيا,فلسطين,الكويت,2,2,19:00,10/15/2024
تصفيات كأس العالم-آسيا,الأردن,عمان,4,0,19:00,10/15/2024
تصفيات كأس العالم-آسيا,السعودية,البـــحرين,0,0,21:00,10/15/2024
تصفيات كأس العالم - أمريكا الجنوبية,كولومبيا,تشيلي,4,0,23:30,10/15/2024
تصفيات كأس العالم - أمريكا الجنوبية,باراجواي,فنزويلا,2,1,02:00,10/16/2024
تصفيات كأس العالم - أمريكا الجنوبية,أوروجواي,إكوادور,0,0,02:30,10/16/2024
تصفيات كأس العالم - أمريكا الجنوبية,الأرجنتين,بوليفيا,6,0,03:00,10/16/2024
تصفيات كأس العالم - أمريكا الجنوبية,البرازيل,بيرو,4,0,03:45,10/16/2024
تصفيات كأس العالم-آسيا,أستراليا,السعودية,0,0,11:10,11/14/2024
تصفيات كأس العالم-آسيا,كوريا الشمالية,إيران,2,3,14:00,11/14/2024
تصفيات كأس العالم-آسيا,البـــحرين,الصين,0,1,16:00,11/14/2024
تصفيات كأس العالم-آسيا,الكويت,كوريا الجنوبية,1,3,16:00,11/14/2024
تصفيات كأس العالم-آسيا,عمان,فلسطين,1,0,18:00,11/14/2024
تصفيات كأس العالم-آسيا,العراق,الأردن,0,0,18:15,11/14/2024
تصفيات كأس العالم-آسيا,قطر,أوزبكستان,3,2,18:15,11/14/2024
تصفيات كأس العالم-آسيا,الإمارات,قيرجيزستان,3,0,18:15,11/14/2024
تصفيات كأس العالم - أمريكا الجنوبية,فنزويلا,البرازيل,1,1,23:00,11/14/2024
تصفيات كأس العالم-آسيا,اندونيسيا,اليــــابان,0,4,14:00,11/15/2024
تصفيات كأس العالم - أمريكا الجنوبية,باراجواي,الأرجنتين,2,1,01:30,11/15/2024
تصفيات كأس العالم - أمريكا الجنوبية,إكوادور,بوليفيا,4,0,02:00,11/15/2024
مباريات ودية -أندية,الزمالك,النصر,1,2,20:30,11/15/2024
تصفيات كأس العالم - أمريكا الجنوبية,أوروجواي,كولومبيا,3,2,02:00,11/16/2024
تصفيات كأس العالم - أمريكا الجنوبية,بيرو,تشيلي,0,0,03:30,11/16/2024
تصفيات كأس العالم-آسيا,اندونيسيا,السعودية,2,0,14:00,11/19/2024
تصفيات كأس العالم-آسيا,الصين,اليــــابان,1,3,14:00,11/19/2024
تصفيات كأس العالم-آسيا,كوريا الشمالية,أوزبكستان,0,1,14:00,11/19/2024
تصفيات كأس العالم-آسيا,قيرجيزستان,إيران,2,3,16:00,11/19/2024
تصفيات كأس العالم-آسيا,فلسطين,كوريا الجنوبية,1,1,16:00,11/19/2024
تصفيات كأس العالم-آسيا,عمان,العراق,0,1,18:00,11/19/2024
تصفيات كأس العالم-آسيا,الإمارات,قطر,5,0,18:00,11/19/2024
تصفيات كأس العالم-آسيا,البـــحرين,أستراليا,2,2,20:15,11/19/2024
تصفيات كأس العالم-آسيا,الكويت,الأردن,1,1,20:15,11/19/2024
تصفيات كأس العالم - أمريكا الجنوبية,بوليفيا,باراجواي,2,2,22:00,11/19/2024
تصفيات كأس العالم - أمريكا الجنوبية,كولومبيا,إكوادور,0,1,01:00,11/20/2024
تصفيات كأس العالم - أمريكا الجنوبية,تشيلي,فنزويلا,4,2,02:00,11/20/2024
تصفيات كأس العالم - أمريكا الجنوبية,الأرجنتين,بيرو,1,0,02:00,11/20/2024
تصفيات كأس العالم - أمريكا الجنوبية,البرازيل,أوروجواي,1,1,02:45,11/20/2024
